"","X","cohort","task_version","sequence","SOT_trial","SOT_jitter","SOT_cueOn","SOT_cueOff","SOT_predOn","SOT_predResp","SOT_stimOn","SOT_stimOff","SOT_vasOn_1","SOT_vasOn_2","SOT_vasOn_3","SOT_vasOff_1","SOT_vasOff_2","SOT_vasOff_3","SOT_iti","predResp","predRT","predAcc","stim","targetT_1","targetT_2","targetT_3","targetT_4","targetT_5","vasYN","vasResp_1","vasResp_2","vasResp_3","vasRT_1","vasRT_2","vasRT_3","jitterDuration","stimDuration","itiDuration","trialDuration","trialValidity_1","trialValidity_2","trialValidity_3","trialValidity_4","trialSuccess","trial","condition","block_type","cue","trial_type","desired_prob","actual_prob","block_volatility","outcome","cue_prediction","blockwise_trial","blockNumber","location","expected","mu1","mu2","mu3","sa1","sa2","sa3","mu1hat","mu2hat","mu3hat","sa1hat","sa2hat","sa3hat","weight_v_1","weight_v_2","weight_v_3","weight_w_1","weight_w_2","volatility_pe1","volatility_pe2","volatility_pe3","update_ud_1","update_ud_2","update_ud_3","pweights_on_pe1","pweights_on_pe2","pweights_on_pe3","pwpe1","pwpe2","pwpe3","learn_rate1","learn_rate2","learn_rate3","burnbeta","coldbeta","warmbeta","u","predResp2"
"111",10821,1,2,1,1598.03010810004,1598.73689340008,1598.09039530007,1598.72114410007,1598.90444680001,1599.39090480004,1601.15597940003,1606.26555150002,1606.26583370008,1608.8431816001,1610.4603084001,1608.84280580003,1610.45962910005,1611.8965085001,1611.91667760001,"cold",0.486458000028506,"TGI","TGI",38,22,38,22,38,1,5.12152777777778,15.3645833333333,0,2.53128820005804,1.46626839996316,1.33213199989405,0.136850528670444,5.10957209998742,1.22192117648508,15.1084906764546,1,1,1,1,1,111,6,2,"low-tone",3,0.18,0.166666667,1,2,2,1013,5,3,"TGI",0.75,-0.25363,1,0,0.71079,1.2751,0.37238,-0.52204,1,0.23371,0.85238,1.2751,NA,0.14365,0.0024788,NA,0.16852,0.37762,-0.081599,0,0.37762,0.26841,0,NA,0.71079,1.496,NA,0.26841,-0.12207,0.2062,0.71079,0,0,0.0512152777777778,0.153645833333333,0.75,0
"112",10822,1,2,1,1613.15784390003,1613.92827690009,1613.21601000009,1613.91243420006,1614.12889460009,1615.93528480001,1617.68039930006,1622.79141830001,1622.79170210008,1624.80191160005,1625.90476260008,1624.8015382,1625.90444880002,1626.64734630007,1626.65745660011,"cold",1.80639019992668,"Right","cold",32,22,22,32,32,1,4.42708333333333,0,0,1.91051040007733,0.935147499898449,0.648783899960108,0.174424825424716,5.11101899994537,1.72022549215593,15.2198381922336,1,1,1,1,1,112,1,2,"low-tone",1,0.18,0.166666667,1,0,2,3,5,3,"E",0,-0.56211,1,0,0.70602,1.2776,0.43693,-0.25363,1,0.24602,0.85443,1.2776,NA,0.14365,0.0024788,NA,0.16812,-0.43693,-0.062323,-1.1102e-16,-0.43693,-0.30848,0,NA,0.70602,1.4953,NA,-0.30848,-0.093191,0.20347,0.70602,0,0,0.0442708333333333,0,0,0
"113",10823,1,2,1,1628.39631910005,1629.18731780001,1628.45762130001,1629.14968450007,1629.30336890009,1629.79056340002,1631.5391853,1636.64927240007,1636.64955560002,1639.22018630011,1640.44215130003,1639.21956410003,1640.44177740009,1641.50485070003,1641.51391680003,"warm",0.48719449993223,"TGI","TGI",38,22,38,22,38,1,4.34027777777778,16.9270833333333,1.47569444444444,2.41108589991927,1.10794359992724,0.967023900011554,0.102166635757733,5.11008710006718,1.13825650549076,14.255854205471,1,1,1,1,1,113,7,1,"high-tone",3,0.18,0.166666667,1,2,0,1014,5,3,"TGI",0.20408,-0.675,1,0,0.71014,1.2801,0.36306,-0.56211,1,0.23125,0.84967,1.2801,NA,0.14365,0.0024788,NA,0.16906,-0.15898,-0.14922,0,-0.15898,-0.1129,0,NA,0.71014,1.5066,NA,-0.1129,-0.22481,0.19267,0.71014,0,0.0147569444444444,0.0434027777777778,0.169270833333333,0.204081632653062,0
"114",10824,1,2,1,1642.67153040005,1643.42843480001,1642.73246570001,1643.41213690001,1643.54714250006,1645.75131800002,1647.49864450004,1652.60414280009,NA,NA,NA,NA,NA,NA,1652.64074970002,"warm",2.20417549996637,"Wrong","cold",32,22,22,32,32,0,NA,NA,NA,NA,NA,NA,0.104886527833934,5.10549830005039,1.86812657656109,11.8373458765257,1,0,0,0,1,114,1,2,"low-tone",1,0.18,0.166666667,1,0,2,4,5,3,"E",0,-0.91688,1,0,0.71694,1.2826,0.33738,-0.675,1,0.22355,0.85378,1.2826,NA,0.14365,0.0024788,NA,0.16825,-0.33738,-0.09175,0,-0.33738,-0.24188,0,NA,0.71694,1.5022,NA,-0.24188,-0.13783,0.18132,0.71694,0,NA,NA,NA,0,1
"115",10825,1,2,1,1654.52370330004,1655.22212230007,1654.57636570011,1655.2058748001,1655.42189940007,1656.79856440006,1658.55665490008,1663.66349910002,NA,NA,NA,NA,NA,NA,1663.70107990003,"warm",1.37666499998886,"Wrong","cold",32,22,22,32,32,0,NA,NA,NA,NA,NA,NA,0.175057255591291,5.10684419993777,1.04085947538691,10.2182360753693,1,0,0,0,1,115,1,2,"low-tone",1,0.18,0.166666667,1,0,2,5,5,3,"E",0,-1.126,1,0,0.73205,1.2851,0.28559,-0.91688,1,0.20403,0.86059,1.2851,NA,0.14365,0.0024788,NA,0.16692,-0.28559,-0.098569,0,-0.28559,-0.20907,0,NA,0.73205,1.4932,NA,-0.20907,-0.14719,0.16612,0.73205,0,NA,NA,NA,0,1
"116",10826,1,2,1,1664.757476,1665.46654430008,1664.81884660001,1665.45024930011,1665.66217550007,1667.1192795001,1668.88640230009,1673.99547010008,1673.99578240002,1676.25782110007,1677.56850240007,1676.25743590004,1677.56811790005,1678.49632480007,1681.52254550008,"cold",1.45710400003009,"TGI","TGI",38,22,38,22,38,1,6.42361111111111,12.5,0,2.1764939998975,1.2312663999619,0.82259930006694,0.175933360485238,5.10906779998913,1.15573331491439,17.9208028149919,1,1,1,1,1,116,7,1,"high-tone",3,0.18,0.166666667,1,2,0,1015,5,3,"TGI",0.33945,-1.0547,1,0,0.75365,1.2875,0.24491,-1.126,1,0.18493,0.87569,1.2875,NA,0.14365,0.0024788,NA,0.16404,0.094541,-0.13357,-1.1102e-16,0.094541,0.07125,0,NA,0.75365,1.4703,NA,0.07125,-0.19639,0.16535,0.75365,0,0,0.0642361111111111,0.125,0.339449541284404,1
"117",10827,1,2,1,1682.69370280008,1683.44018530007,1682.74406420009,1683.40343340009,1683.57398060011,1685.35110680002,1687.1088557,1692.2041318001,NA,NA,NA,NA,NA,NA,1692.23530420009,"cold",1.77712619991507,"Wrong","warm",32,38,38,38,32,0,NA,NA,NA,NA,NA,NA,0.118020480838234,5.09527610009536,1.46998705477169,11.0115884547792,1,0,0,0,1,117,2,2,"high-tone",1,0.18,0.166666667,1,1,2,6,5,1,"E",0,-1.2525,1,0,0.76566,1.29,0.25832,-1.0547,1,0.19159,0.89729,1.29,NA,0.14365,0.0024788,NA,0.16009,-0.25832,-0.1031,0,-0.25832,-0.19779,0,NA,0.76566,1.4377,NA,-0.19779,-0.14822,0.16221,0.76566,0,NA,NA,NA,0,1
"118",10828,1,2,1,1693.7206303,1694.41666550003,1693.76957110001,1694.3851216,1694.56734000007,1696.2069912001,1697.9519782,1703.06220640009,NA,NA,NA,NA,NA,NA,1703.07895930007,"warm",1.63965120003559,"Wrong","cold",32,32,32,22,22,0,NA,NA,NA,NA,NA,NA,0.12185805680166,5.11022820009384,1.38260059475473,10.7409295948226,1,0,0,0,1,118,1,2,"low-tone",1,0.18,0.166666667,1,0,2,7,5,1,"E",0,-1.4271,1,0,0.78579,1.2925,0.22227,-1.2525,1,0.17287,0.90931,1.2925,NA,0.14365,0.0024788,NA,0.15797,-0.22227,-0.10229,0,-0.22227,-0.17466,0,NA,0.78579,1.4214,NA,-0.17466,-0.14539,0.14842,0.78579,0,NA,NA,NA,0,1
"119",10829,1,2,1,1704.47626650007,1705.17732980009,1704.53000080003,1705.16069750011,1705.3613908001,1707.25491550006,1709.02971260005,1714.13577450009,NA,NA,NA,NA,NA,NA,1714.17354540003,"warm",1.89352469996084,"Wrong","cold",22,22,32,32,32,0,NA,NA,NA,NA,NA,NA,0.145048053923994,5.10606190003455,1.99668604645923,11.6939649464148,1,0,0,0,1,119,1,2,"low-tone",1,0.18,0.166666667,1,0,2,8,5,1,"E",0,-1.5842,1,0,0.81169,1.295,0.19354,-1.4271,1,0.15608,0.92944,1.295,NA,0.14365,0.0024788,NA,0.15455,-0.19354,-0.10014,0,-0.19354,-0.1571,0,NA,0.81169,1.3933,NA,-0.1571,-0.13952,0.13719,0.81169,0,NA,NA,NA,0,1
"120",10830,1,2,1,1716.1849003,1716.90429650003,1716.24043380003,1716.88744000008,1717.08835930005,1718.77466980007,1720.52185410005,1725.63360270008,1725.63388940005,1727.01834050007,1728.69033920008,1727.01796590001,1728.68996920006,1729.81572870002,1729.8336722001,"cold",1.68631050002296,"TGI","TGI",38,22,38,22,38,1,2.60416666666667,12.0659722222222,0,1.26044679991901,1.54384359996766,1.05300209997222,0.153836006897168,5.11174860002939,1.73593236230327,15.3847042624048,1,1,1,1,1,120,6,1,"low-tone",3,0.18,0.166666667,1,2,0,1016,5,1,"TGI",0.82249,-1.0352,1,0,0.84176,1.2975,0.1702,-1.5842,1,0.14123,0.95533,1.2975,NA,0.14365,0.0024788,NA,0.15036,0.65229,0.1967,0,0.65229,0.54907,0,NA,0.84176,1.3581,NA,0.54907,0.26714,0.16397,0.84176,0,0,0.0260416666666667,0.120659722222222,0.822485207100591,0
"121",10831,1,2,1,1731.5846968001,1732.37973160006,1731.65060530009,1732.34643410007,1732.59598560003,1734.80662220006,1736.57947950007,1741.69110510009,NA,NA,NA,NA,NA,NA,1741.70768690004,"cold",2.21063660003711,"Wrong","warm",38,38,38,32,32,0,NA,NA,NA,NA,NA,NA,0.194275223130725,5.11162560002413,1.94849781556006,12.0714879155061,1,0,0,0,1,121,2,2,"high-tone",1,0.18,0.166666667,1,1,2,9,5,1,"E",0,-1.2521,1,0,0.82767,1.2999,0.26208,-1.0352,1,0.1934,0.98541,1.2999,NA,0.14365,0.0024788,NA,0.14577,-0.26208,-0.11232,0,-0.26208,-0.21692,0,NA,0.82767,1.3192,NA,-0.21692,-0.14817,0.17876,0.82767,0,NA,NA,NA,0,1
"122",10832,1,2,1,1743.67067630007,1744.38937730005,1743.72561670002,1744.35275660001,1744.55197630008,1745.79140290001,1747.5411555001,1752.64803390007,NA,NA,NA,NA,NA,NA,1752.68588390003,"warm",1.2394265999319,"Right","warm",32,32,38,38,38,0,NA,NA,NA,NA,NA,NA,0.1415752105457,5.10687839996535,1.57347674350506,10.58868434347,1,0,0,0,1,122,2,2,"high-tone",1,0.18,0.166666667,1,1,2,10,5,1,"E",0,-1.437,1,0,0.83165,1.3024,0.22234,-1.2521,1,0.1729,0.97132,1.3024,NA,0.14365,0.0024788,NA,0.14789,-0.22234,-0.1086,0,-0.22234,-0.18491,0,NA,0.83165,1.3409,NA,-0.18491,-0.14561,0.15795,0.83165,0,NA,NA,NA,0,0
"123",10833,1,2,1,1754.27450430009,1754.9999669001,1754.3355532001,1754.96335750003,1755.19667970005,1756.31903470005,1758.06848210003,1763.1790741001,NA,NA,NA,NA,NA,NA,1763.19566310011,"cold",1.12235499999952,"Wrong","warm",32,38,38,38,32,0,NA,NA,NA,NA,NA,NA,0.177472674342831,5.11059200007003,1.43493848508412,10.3560972851021,1,0,0,0,1,123,2,2,"high-tone",1,0.18,0.166666667,1,1,2,11,5,1,"E",0,-1.5997,1,0,0.84712,1.3049,0.19201,-1.437,1,0.15514,0.97529,1.3049,NA,0.14365,0.0024788,NA,0.14728,-0.19201,-0.1043,0,-0.19201,-0.16266,0,NA,0.84712,1.3379,NA,-0.16266,-0.13954,0.14272,0.84712,0,NA,NA,NA,0,1
"124",10834,1,2,1,1764.64624540007,1765.34376610001,1764.69643510005,1765.32778310007,1765.49084410002,1766.39124410006,1768.16176140006,1773.27395940002,1773.27424290008,1774.92102010001,1775.98343050003,1774.9206345001,1775.98280220001,1776.7797960001,1776.79001780006,"cold",0.900400000042282,"Right","cold",32,32,22,22,32,1,4.25347222222222,13.1076388888889,0,1.52617550001014,0.929150799987838,0.703169799991883,0.127748172923194,5.11219799995888,1.40697104238132,13.5507434423656,1,1,1,1,1,124,1,2,"low-tone",1,0.18,0.166666667,1,0,2,12,5,1,"E",0,-1.7459,1,0,0.87023,1.3074,0.16803,-1.5997,1,0.1398,0.99076,1.3074,NA,0.14365,0.0024788,NA,0.14498,-0.16803,-0.10007,0,-0.16803,-0.14622,0,NA,0.87023,1.3196,NA,-0.14622,-0.13205,0.131,0.87023,0,0,0.0425347222222222,0.131076388888889,0,0
"125",10835,1,2,1,1778.21607350011,1778.96941910009,1778.2723825,1778.95279460005,1779.15421350009,1779.91050100001,1781.63837430009,1786.74893790006,1786.74921900011,1788.9630301001,1790.24329350004,1788.96262760006,1790.24289260001,1791.32975340006,1791.34849950008,"warm",0.756287499913014,"Wrong","cold",32,32,32,22,22,1,2.51736111111111,17.0138888888889,0,2.13083909999114,1.14590490004048,0.966157700051554,0.170389436414137,5.11056359997019,1.28950068547929,14.4219266854467,1,1,1,1,1,125,4,2,"high-tone",2,0.18,0.166666667,1,0,2,13,5,1,"UE",1,-0.98076,1,0,0.89863,1.3098,0.14857,-1.7459,1,0.1265,1.0139,1.3098,NA,0.14365,0.0024788,NA,0.14168,0.85143,0.46372,0,0.85143,0.76512,0,NA,0.89863,1.2919,NA,0.76512,0.59909,0.17074,0.89863,0,0,0.0251736111111111,0.170138888888889,1,0
"126",10836,1,2,1,1792.65573670005,1793.41163620003,1792.71398780006,1793.39558070002,1793.61192290008,1795.20685960003,1796.9808582,1802.09106020001,1802.09133790003,1803.71988660004,1806.1953414001,1803.71930260002,1806.19501160004,1807.32107010006,1807.34083550004,"cold",1.59493669995572,"TGI","TGI",38,22,38,22,38,1,4.6875,0,0,1.55994730000384,2.37934760004282,1.02352040004916,0.175690793113124,5.11020200001076,1.34788558167156,16.0329843816648,1,1,1,1,1,126,6,2,"low-tone",3,0.18,0.166666667,1,2,2,1017,5,1,"TGI",0,-1.2163,1,0,0.86371,1.3123,0.27274,-0.98076,1,0.19835,1.0423,1.3123,NA,0.14365,0.0024788,NA,0.13782,-0.27274,-0.11808,0,-0.27274,-0.23557,0,NA,0.86371,1.2591,NA,-0.23557,-0.14867,0.19318,0.86371,0,0,0.046875,0,0,0
"127",10837,1,2,1,1808.70409840008,1809.48600120004,1808.75615990011,1809.45244030003,1809.7026177001,1811.3508751,1813.10613460001,1818.21460060007,NA,NA,NA,NA,NA,NA,1818.23098990007,"warm",1.6482573999092,"Right","warm",38,38,38,32,32,0,NA,NA,NA,NA,NA,NA,0.188607589095936,5.10846600006334,1.12456842284992,10.6514599228405,1,0,0,0,1,127,2,2,"high-tone",1,0.18,0.166666667,1,1,2,14,5,1,"E",0,-1.4119,1,0,0.85541,1.3148,0.22858,-1.2163,1,0.17633,1.0074,1.3148,NA,0.14365,0.0024788,NA,0.1426,-0.22858,-0.11288,0,-0.22858,-0.19553,0,NA,0.85541,1.3052,NA,-0.19553,-0.14734,0.16659,0.85541,0,NA,NA,NA,0,0
"128",10838,1,2,1,1819.374648,1820.08019320003,1819.43346870004,1820.0636440001,1820.24280070001,1821.04729210003,1822.81681870006,1827.9218449,1827.92212620005,1830.3447288,1831.24810710002,1830.34439840005,1831.24748750008,1832.26720540004,1835.30251950002,"warm",0.804491400020197,"Wrong","cold",32,22,22,32,32,1,0,10.9375,0,2.33763810002711,0.774825699976645,0.940392400021665,0.141860254564917,5.10502619994804,1.36816545300037,17.2960369530259,1,1,1,1,1,128,4,2,"high-tone",2,0.18,0.166666667,1,0,2,15,5,1,"UE",1,-0.71781,1,0,0.86319,1.3173,0.19594,-1.4119,1,0.15755,0.99905,1.3173,NA,0.14365,0.0024788,NA,0.14378,0.80406,0.34618,0,0.80406,0.69406,0,NA,0.86319,1.3185,NA,0.69406,0.45644,0.1963,0.86319,0,0,0,0.109375,1,0
"129",10839,1,2,1,1836.68553660007,1837.4532926,1836.73944600008,1837.42066100007,1837.63797920011,1838.43889250001,1840.20575340011,1845.31402190006,NA,NA,NA,NA,NA,NA,1845.3492695,"cold",0.800913299899548,"Right","cold",32,32,22,22,32,0,NA,NA,NA,NA,NA,NA,0.157901605297068,5.10826849995647,1.15543465392099,9.81916755385598,1,0,0,0,1,129,1,2,"low-tone",1,0.18,0.166666667,1,0,2,16,5,2,"E",0,-0.98798,1,0,0.824,1.3198,0.32788,-0.71781,1,0.22037,1.0068,1.3198,NA,0.14365,0.0024788,NA,0.14267,-0.32788,-0.10909,0,-0.32788,-0.27017,0,NA,0.824,1.3108,NA,-0.27017,-0.143,0.20849,0.824,0,NA,NA,NA,0,0
"130",10840,1,2,1,1846.52035150002,1847.26542000007,1846.58648240007,1847.22824650002,1847.41565840004,1848.42248080007,1850.1676248,1855.27784880006,NA,NA,NA,NA,NA,NA,1855.2942153,"warm",1.00682240002789,"Wrong","cold",32,32,32,22,22,0,NA,NA,NA,NA,NA,NA,0.119794417510743,5.11022400006186,1.82134814169009,10.5952119416765,1,0,0,0,1,130,1,2,"low-tone",1,0.18,0.166666667,1,0,2,17,5,2,"E",0,-1.2084,1,0,0.81226,1.3222,0.27131,-0.98798,1,0.1977,0.96765,1.3222,NA,0.14365,0.0024788,NA,0.14845,-0.27131,-0.1104,0,-0.27131,-0.22038,0,NA,0.81226,1.3664,NA,-0.22038,-0.15085,0.17965,0.81226,0,NA,NA,NA,0,1
"131",10841,1,2,1,1857.13055790006,1857.84214580001,1857.17938500002,1857.82587180007,1858.04296330002,1858.70295330009,1860.46130330011,1865.5719634,1865.57224590005,1867.74013010005,1869.26623040007,1867.73948620004,1869.26585530001,1870.31252200005,1870.3386265001,"cold",0.659990000072867,"TGI","TGI",38,22,38,22,38,1,3.38541666666667,11.4583333333333,0,2.04361149994656,1.41138049995061,0.881544100004248,0.171062449264795,5.11066009989008,1.55605163672713,14.764120236768,1,1,1,1,1,131,7,2,"high-tone",3,0.18,0.166666667,1,2,2,1018,5,2,"TGI",0.22807,-1.2099,1,0,0.81751,1.3247,0.22999,-1.2084,1,0.1771,0.95591,1.3247,NA,0.14365,0.0024788,NA,0.15027,-0.0019225,-0.14478,0,-0.0019225,-0.0015716,0,NA,0.81751,1.3858,NA,-0.0015716,-0.20063,0.1692,0.81751,0,0,0.0338541666666667,0.114583333333333,0.228070175438597,1
"132",10842,1,2,1,1871.91086960002,1872.65055320004,1871.97095350001,1872.63407690008,1872.86315810005,1874.6304586,1876.4023053,1881.51360610011,1881.51388710004,1882.76225350006,1884.14724630001,1882.76190380007,1884.14686420001,1885.0742729,1885.09745090001,"cold",1.7673004999524,"Wrong","warm",32,38,38,38,32,1,2.25694444444444,4.25347222222222,0,1.14256119995844,0.977444999967702,0.825011100037955,0.198232247406145,5.11130080011208,1.65164219512063,14.8382234951101,1,1,1,1,1,132,3,2,"low-tone",2,0.18,0.166666667,1,1,2,18,5,2,"UE",1,-0.57717,1,0,0.82145,1.3272,0.22971,-1.2099,1,0.17695,0.96116,1.3272,NA,0.14365,0.0024788,NA,0.14945,0.77029,0.2712,0,0.77029,0.63275,0,NA,0.82145,1.3808,NA,0.63275,0.37449,0.20279,0.82145,0,0,0.0225694444444444,0.0425347222222222,1,0
"133",10843,1,2,1,1886.76795280003,1887.55945310008,1886.82823710004,1887.5235755,1887.74300170003,1889.83085000003,1891.57651150005,1896.68700130004,NA,NA,NA,NA,NA,NA,1896.70406280004,"warm",2.08784829999786,"Right","warm",32,38,38,38,32,0,NA,NA,NA,NA,NA,NA,0.158196634784,5.11048979999032,1.15821801742349,11.0943280174331,1,0,0,0,1,133,2,2,"high-tone",1,0.18,0.166666667,1,1,2,19,5,2,"E",0,-0.8611,1,0,0.78961,1.3297,0.35958,-0.57717,1,0.23028,0.9651,1.3297,NA,0.14365,0.0024788,NA,0.14884,-0.35958,-0.098302,0,-0.35958,-0.28393,0,NA,0.78961,1.3778,NA,-0.28393,-0.13544,0.21027,0.78961,0,NA,NA,NA,0,0
"134",10844,1,2,1,1897.87766280002,1898.60253020003,1897.93857680005,1898.58610460011,1898.75240490003,1900.0228547001,1901.7721994,1906.8815105001,1906.88178960001,1908.41239230009,1910.05733620003,1908.4118452,1910.05696210009,1911.92015490006,1911.92997950001,"warm",1.27044980006758,"Right","warm",32,32,38,38,38,1,0,10.9375,0,1.46103689994197,1.58306700002868,1.76689880003687,0.123238579838594,5.10931110009551,1.76058544521471,15.8129021452066,1,1,1,1,1,134,2,2,"high-tone",1,0.18,0.166666667,1,1,2,20,5,2,"E",0,-1.0932,1,0,0.78103,1.3322,0.29711,-0.8611,1,0.20884,0.93325,1.3322,NA,0.14365,0.0024788,NA,0.15392,-0.29711,-0.10541,0,-0.29711,-0.23205,0,NA,0.78103,1.4274,NA,-0.23205,-0.15046,0.18358,0.78103,0,0,0,0.109375,0,0
"135",10845,1,2,1,1913.7060129001,1914.46029620001,1913.76441040006,1914.44360730005,1914.6279791001,1916.63042990002,1918.39522110007,1923.50535200001,NA,NA,NA,NA,NA,NA,1923.52323470009,"cold",2.00245079991873,"Wrong","warm",32,32,38,38,38,0,NA,NA,NA,NA,NA,NA,0.140164245597844,5.11013089993503,1.32367352751896,11.1408953275007,1,0,0,0,1,135,2,2,"high-tone",1,0.18,0.166666667,1,1,2,21,5,2,"E",0,-1.2909,1,0,0.78773,1.3346,0.25102,-1.0932,1,0.18801,0.92468,1.3346,NA,0.14365,0.0024788,NA,0.15535,-0.25102,-0.10582,0,-0.25102,-0.19774,0,NA,0.78773,1.4433,NA,-0.19774,-0.15273,0.16376,0.78773,0,NA,NA,NA,0,1
"136",10846,1,2,1,1924.8626597001,1925.5874052,1924.92386580002,1925.55087040004,1925.7343265001,1926.47841570002,1928.20854030002,1933.33079110004,NA,NA,NA,NA,NA,NA,1933.36729320011,"warm",0.744089199928567,"Wrong","cold",32,32,22,22,32,0,NA,NA,NA,NA,NA,NA,0.128009533807414,5.12225080002099,1.01069521044637,9.51532871045429,1,0,0,0,1,136,1,2,"low-tone",1,0.18,0.166666667,1,0,2,22,5,2,"E",0,-1.4644,1,0,0.8046,1.3371,0.2157,-1.2909,1,0.16917,0.93138,1.3371,NA,0.14365,0.0024788,NA,0.15423,-0.2157,-0.10378,0,-0.2157,-0.17355,0,NA,0.8046,1.4356,NA,-0.17355,-0.14899,0.14864,0.8046,0,NA,NA,NA,0,1
"137",10847,1,2,1,1934.39368610003,1935.11555290001,1934.45191260008,1935.09906190005,1935.299382,1936.70245770004,1938.4687503,1943.57848620007,NA,NA,NA,NA,NA,NA,1943.59447950008,"cold",1.4030757000437,"Right","cold",22,22,32,32,32,0,NA,NA,NA,NA,NA,NA,0.155572170178387,5.10973590007052,1.43748837416765,10.6382817742252,1,0,0,0,1,137,1,2,"low-tone",1,0.18,0.166666667,1,0,2,23,5,2,"E",0,-1.62,1,0,0.82843,1.3396,0.18779,-1.4644,1,0.15252,0.94825,1.3396,NA,0.14365,0.0024788,NA,0.15149,-0.18779,-0.10083,0,-0.18779,-0.15557,0,NA,0.82843,1.4127,NA,-0.15557,-0.14245,0.13671,0.82843,0,NA,NA,NA,0,0
"138",10848,1,2,1,1945.04724690004,1945.76035180001,1945.09599440009,1945.72583650006,1945.92705100006,1947.55057720002,1949.29494290007,1954.40522100008,1954.40550010011,1956.67252840009,1959.37949090009,1956.67215410003,1959.3791111001,1960.58506190008,1960.60380660009,"warm",1.62352619995363,"Right","warm",32,38,38,38,32,1,3.81944444444444,11.0243055555556,0,2.17680999997538,2.60783490003087,1.15480080002453,0.132232749278281,5.11027810000814,1.23469136407456,16.7912510641277,1,1,1,1,1,138,3,2,"low-tone",2,0.18,0.166666667,1,1,2,24,5,2,"UE",1,-0.90446,1,0,0.85716,1.3421,0.1652,-1.62,1,0.13791,0.97208,1.3421,NA,0.14365,0.0024788,NA,0.14777,0.8348,0.40852,0,0.8348,0.71556,0,NA,0.85716,1.3806,NA,0.71556,0.56401,0.17269,0.85716,0,0,0.0381944444444444,0.110243055555556,1,1
"139",10849,1,2,1,1961.8575074001,1962.63369260007,1961.91978740005,1962.60104590002,1962.7669549,1964.10225660005,1965.86654940003,1970.97946860001,1970.97974650003,1972.36961350008,1973.88101780007,1972.36910290003,1973.88062730001,1974.66303710011,1977.69037790003,"cold",1.33530170004815,"Wrong","warm",38,38,38,32,32,1,1.47569444444444,15.3645833333333,0,1.32726240006741,1.43655139999464,0.678794899955392,0.11411747937894,5.11291919997893,1.24188792932817,17.0747584292576,1,1,1,1,1,139,5,1,"low-tone",1,0.5,0.5,1,1,0,1,6,2,"N",1,-0.31336,1,0,0.83035,1.3445,0.28814,-0.90446,1,0.20511,1.0008,1.3445,NA,0.14365,0.0024788,NA,0.14353,0.71186,0.1788,0,0.71186,0.5911,0,NA,0.83035,1.3435,NA,0.5911,0.24021,0.23223,0.83035,0,0,0.0147569444444444,0.153645833333333,1,0
"140",10850,1,2,1,1978.94750480005,1979.72398530005,1979.01242030005,1979.70767350006,1979.88676600007,1981.01428950008,1982.74351100007,1987.85435150005,NA,NA,NA,NA,NA,NA,1987.86977820005,"warm",1.12752350000665,"Right","warm",32,32,38,38,38,0,NA,NA,NA,NA,NA,NA,0.149182538602902,5.11084049998317,1.23946551252509,10.1617389125319,1,0,0,0,1,140,5,1,"high-tone",2,0.5,0.5,1,1,0,2,6,3,"N",0,-0.6457,1,0,0.787,1.347,0.4223,-0.31336,1,0.24396,0.974,1.347,NA,0.14365,0.0024788,NA,0.14748,-0.4223,-0.078596,0,-0.4223,-0.33234,0,NA,0.787,1.383,NA,-0.33234,-0.1087,0.22775,0.787,0,NA,NA,NA,0,0
"141",10851,1,2,1,1989.12511020002,1989.81869770004,1989.17271900002,1989.80210070009,1990.00170330005,1990.4229426001,1992.18782760005,1997.29793580004,NA,NA,NA,NA,NA,NA,1997.3148998,"warm",0.42123930004891,"Wrong","cold",32,32,32,22,22,0,NA,NA,NA,NA,NA,NA,0.158199125753407,5.11010819999501,1.84275805061524,10.0325476505871,1,0,0,0,1,141,5,1,"high-tone",1,0.5,0.5,1,0,0,3,6,3,"N",1,-0.14113,1,0,0.76912,1.3495,0.34396,-0.6457,1,0.22565,0.93064,1.3495,NA,0.14365,0.0024788,NA,0.15435,0.65604,0.10002,0,0.65604,0.50458,0,NA,0.76912,1.4501,NA,0.50458,0.14504,0.22574,0.76912,0,NA,NA,NA,1,0
"142",10852,1,2,1,1999.17286780011,1999.8797068001,1999.23232280009,1999.8632122,2000.09702330001,2000.63035620004,2002.39995690004,2007.52545750001,NA,NA,NA,NA,NA,NA,2007.5419671,"cold",0.533332900027744,"Wrong","warm",32,32,38,38,38,0,NA,NA,NA,NA,NA,NA,0.186299961120864,5.12550059997011,1.60526630743834,9.9743656073274,1,0,0,0,1,142,5,1,"low-tone",1,0.5,0.5,1,1,0,4,6,3,"N",1,0.25701,1,0,0.74387,1.352,0.46478,-0.14113,1,0.24876,0.91277,1.352,NA,0.14365,0.0024788,NA,0.15737,0.53522,-0.011384,0,0.53522,0.39813,0,NA,0.74387,1.4812,NA,0.39813,-0.016862,0.2273,0.74387,0,NA,NA,NA,1,0
